INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
1967-108E,3042,DEBRIS,SL-8 DEB *,CIS,1967-10-30,PKMTR,1968-06-24,91.1,74.03,345,312,,,0,,1,1967,108,E,Y,SL-8 DEB *,1967-108E,3042
1968-053B,3300,ROCKET BODY,SL-4 R/B,CIS,1968-06-21,TTMTR,1968-06-24,87.64,51.61,158,158,,,0,,1,1968,53,B,Y,SL-4 R/B,1968-053B,3300
1968-053C,3299,DEBRIS,SL-4 DEB,CIS,1968-06-21,TTMTR,1968-06-23,,,,,NO INITIAL ELEMENTS,,0,,1,1968,53,C,Y,SL-4 DEB,1968-053C,3299
1968-053D,3301,DEBRIS,SL-4 DEB,CIS,1968-06-21,TTMTR,1968-06-23,87.65,51.6,191,126,,,0,,1,1968,53,D,Y,SL-4 DEB,1968-053D,3301
1968-053E,3302,DEBRIS,SL-4 DEB,CIS,1968-06-21,TTMTR,1968-06-23,87.63,51.62,159,155,,,0,,1,1968,53,E,Y,SL-4 DEB,1968-053E,3302
1968-053F,3303,DEBRIS,SL-4 DEB,CIS,1968-06-21,TTMTR,1968-06-23,87.61,51.59,162,150,,,0,,1,1968,53,F,Y,SL-4 DEB,1968-053F,3303
1968-049C,3293,DEBRIS,SL-3 DEB,CIS,1968-06-12,PKMTR,1968-06-21,90.19,48.43,327,240,,,0,,1,1968,49,C,Y,SL-3 DEB,1968-049C,3293
1968-051B,3295,ROCKET BODY,SL-3 R/B,CIS,1968-06-18,TTMTR,1968-06-21,87.74,51.74,179,146,,,0,,1,1968,51,B,Y,SL-3 R/B,1968-051B,3295
1968-048C,3281,DEBRIS,SL-7 DEB,CIS,1968-06-11,KYMTR,1968-06-19,90.68,48.39,372,243,,,0,,1,1968,48,C,Y,SL-7 DEB,1968-048C,3281
1967-108C,3028,DEBRIS,SL-8 DEB,CIS,1967-10-30,PKMTR,1968-06-18,90.86,74.07,329,305,,,0,,1,1967,108,C,Y,SL-8 DEB,1967-108C,3028
1967-120C,3060,DEBRIS,SCOUT B DEB,US,1967-12-05,AFWTR,1968-06-18,89.68,90.61,259,259,,,0,,1,1967,120,C,Y,SCOUT B DEB,1967-120C,3060
1964-051D,874,DEBRIS,SCOUT X-4 DEB,US,1964-08-25,AFWTR,1968-06-17,92.64,79.72,455,353,,,0,,1,1964,51,D,Y,SCOUT X-4 DEB,1964-051D,874
1965-062B,1472,PAYLOAD,OPS 6761,US,1965-08-03,AFWTR,1968-06-17,87.96,107.33,174,174,,,0,,1,1965,62,B,Y,OPS 6761,1965-062B,1472
1968-047A,3278,PAYLOAD,OPS 5138,US,1968-06-05,AFWTR,1968-06-17,89.49,110.5,390,109,,,0,,1,1968,47,A,Y,OPS 5138,1968-047A,3278
1968-006F,3110,DEBRIS,SL-8 DEB,CIS,1968-01-19,PKMTR,1968-06-16,91.8,73.87,381,345,,,0,,1,1968,6,F,Y,SL-8 DEB,1968-006F,3110
1968-006H,3112,DEBRIS,SL-8 DEB,CIS,1968-01-19,PKMTR,1968-06-16,91.8,74.02,368,358,,,0,,1,1968,6,H,Y,SL-8 DEB,1968-006H,3112
1965-082GH,1923,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-06-15,91,31.87,330,317,,,0,,1,1965,82,GH,Y,TITAN 3C TRANSTAGE DEB,1965-082GH,1923
1965-020DE,1558,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-06-12,89.93,56.06,301,241,,,0,,1,1965,20,DE,Y,SL-8 DEB,1965-020DE,1558
1968-046A,3276,PAYLOAD,COSMOS 224,CIS,1968-06-04,TTMTR,1968-06-12,88.93,51.8,247,196,,,0,,1,1968,46,A,Y,COSMOS 224,1968-046A,3276
1968-045A,3274,PAYLOAD,COSMOS 223,CIS,1968-06-01,PKMTR,1968-06-09,89.83,72.86,330,202,,,0,,1,1968,45,A,Y,COSMOS 223,1968-045A,3274
1968-045B,3275,ROCKET BODY,SL-3 R/B,CIS,1968-06-01,PKMTR,1968-06-09,87.82,72.85,174,160,,,0,,1,1968,45,B,Y,SL-3 R/B,1968-045B,3275
1968-046B,3277,ROCKET BODY,SL-3 R/B,CIS,1968-06-04,TTMTR,1968-06-07,88.91,51.82,245,196,,,0,,1,1968,46,B,Y,SL-3 R/B,1968-046B,3277
1968-038C,3227,DEBRIS,SL-7 DEB,CIS,1968-04-26,KYMTR,1968-06-03,103.23,48.37,1600,223,,,0,,1,1968,38,C,Y,SL-7 DEB,1968-038C,3227
1965-020K,1340,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-05-30,88.78,56.01,263,165,,,0,,1,1965,20,K,Y,SL-8 DEB,1965-020K,1340
1968-035C,3210,DEBRIS,SL-6 PLAT,CIS,1968-04-21,TTMTR,1968-05-29,87.46,64.9,154,143,,,0,,1,1968,35,C,Y,SL-6 PLAT,1968-035C,3210
1960-009A,49,PAYLOAD,ECHO 1,US,1960-08-12,AFETR,1968-05-24,92.7,47.19,419,394,,,0,,1,1960,9,A,Y,ECHO 1,1960-009A,49
1963-014AY,3175,DEBRIS,WESTFORD NEEDLES,US,1963-05-09,AFWTR,1968-05-21,151.4,83.98,5570,493,,,0,,1,1963,14,AY,Y,WESTFORD NEEDLES,1963-014AY,3175
1968-039B,3232,ROCKET BODY,THOR AGENA D R/B,US,1968-05-01,AFWTR,1968-05-20,87.9,83.03,199,142,,,0,,1,1968,39,B,Y,THOR AGENA D R/B,1968-039B,3232
1968-033B,3206,ROCKET BODY,SL-7 R/B,CIS,1968-04-18,KYMTR,1968-05-19,88.11,48.41,197,165,,,0,,1,1968,33,B,Y,SL-7 R/B,1968-033B,3206
1965-020Z,1354,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-05-15,89.62,55.79,315,197,,,0,,1,1965,20,Z,Y,SL-8 DEB,1965-020Z,1354
1968-039A,3228,PAYLOAD,OPS 1419,US,1968-05-01,AFWTR,1968-05-15,88.57,83.05,253,154,,,0,,1,1968,39,A,Y,OPS 1419,1968-039A,3228
1968-035B,3211,ROCKET BODY,SL-6 R/B(1),CIS,1968-04-21,TTMTR,1968-05-11,88.05,64.93,187,168,,,0,,1,1968,35,B,Y,SL-6 R/B(1),1968-035B,3211
1966-083B,2420,PAYLOAD,OPS 6874,US,1966-09-16,AFWTR,1968-05-09,87.92,93.98,183,160,,,0,,1,1966,83,B,Y,OPS 6874,1966-083B,2420
1967-011J,2690,DEBRIS,DIAMANT DEB,FR,1967-02-08,HGSTR,1968-05-08,92.02,39.93,373,373,,,0,,1,1967,11,J,Y,DIAMANT DEB,1967-011J,2690
1964-015C,847,DEBRIS,SCOUT X-3 DEB,US,1964-03-27,WLPIS,1968-05-06,90.34,51.29,351,232,,,0,,1,1964,15,C,Y,SCOUT X-3 DEB,1964-015C,847
1967-042C,2859,DEBRIS,SCOUT A DEB,US,1967-05-05,AFWTR,1968-05-05,89.13,80.27,262,201,,,0,,1,1967,42,C,Y,SCOUT A DEB,1967-042C,2859
1968-025D,3186,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-05-05,89.85,32.57,284,251,,,0,,1,1968,25,D,Y,SATURN 5 DEB,1968-025D,3186
1968-023E,3165,DEBRIS,COSMOS 209 DEB,CIS,1968-03-22,TTMTR,1968-05-04,96.69,64.86,600,600,,,0,,1,1968,23,E,Y,COSMOS 209 DEB,1968-023E,3165
1965-082EC,1837,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-05-01,91.41,32.2,350,338,,,0,,1,1965,82,EC,Y,TITAN 3C TRANSTAGE DEB,1965-082EC,1837
1965-112F,1874,DEBRIS,SL-8 DEB,CIS,1965-12-28,TTMTR,1968-05-01,92.93,55.94,429,407,,,0,,1,1965,112,F,Y,SL-8 DEB,1965-112F,1874
1968-025L,3195,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-05-01,89.05,32.59,268,188,,,0,,1,1968,25,L,Y,SATURN 5 DEB,1968-025L,3195
1964-076H,939,DEBRIS,SCOUT X-4 DEB,US,1964-11-21,AFWTR,1968-04-30,91.85,81.2,397,333,,,0,,1,1964,76,H,Y,SCOUT X-4 DEB,1964-076H,939
1968-025F,3188,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-29,88.27,32.69,218,160,,,0,,1,1968,25,F,Y,SATURN 5 DEB,1968-025F,3188
1968-031A,3199,PAYLOAD,OPS 5105,US,1968-04-17,AFWTR,1968-04-29,88.9,111.51,332,108,,,0,,1,1968,31,A,Y,OPS 5105,1968-031A,3199
1968-032B,3204,ROCKET BODY,SL-3 R/B,CIS,1968-04-18,PKMTR,1968-04-29,87.28,81.34,154,125,,,0,,1,1968,32,B,Y,SL-3 R/B,1968-032B,3204
1967-123B,3067,PAYLOAD,TATS 1 (TETR-1),US,1967-12-13,AFETR,1968-04-28,87.84,32.9,180,155,,,0,,1,1967,123,B,Y,TATS 1 (TETR-1),1967-123B,3067
1968-025C,3185,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-28,89.64,32.57,292,221,,,0,,1,1968,25,C,Y,SATURN 5 DEB,1968-025C,3185
1968-034A,3207,PAYLOAD,COSMOS 216,CIS,1968-04-20,TTMTR,1968-04-28,89.02,51.81,257,195,,,0,,1,1968,34,A,Y,COSMOS 216,1968-034A,3207
1965-082CF,1724,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-04-26,97.8,32.5,744,557,,5,0,,1,1965,82,CF,Y,TITAN 3C TRANSTAGE DEB,1965-082CF,1724
1968-025B,3171,ROCKET BODY,SATURN 5 R/B,US,1968-04-04,AFETR,1968-04-26,88.63,32.58,224,189,,,0,,1,1968,25,B,Y,SATURN 5 R/B,1968-025B,3171
1968-032A,3203,PAYLOAD,COSMOS 214,CIS,1968-04-18,PKMTR,1968-04-26,90.12,81.38,364,197,,,0,,1,1968,32,A,Y,COSMOS 214,1968-032A,3203
1968-036A,3216,PAYLOAD,COSMOS 217,CIS,1968-04-24,TTMTR,1968-04-26,87.57,62.26,171,137,,5,0,,1,1968,36,A,Y,COSMOS 217,1968-036A,3216
1968-037A,3217,PAYLOAD,COSMOS 218,CIS,1968-04-25,TTMTR,1968-04-25,87.3,49.6,162,123,,5,0,,1,1968,37,A,Y,COSMOS 218,1968-037A,3217
1968-037B,3218,ROCKET BODY,SL-11 R/B,CIS,1968-04-25,TTMTR,1968-04-25,88.07,49.57,232,125,,,0,,1,1968,37,B,Y,SL-11 R/B,1968-037B,3218
1968-037C,3219,DEBRIS,SL-11 PLAT,CIS,1968-04-25,TTMTR,1968-04-25,87.55,49.6,173,133,,,0,,1,1968,37,C,Y,SL-11 PLAT,1968-037C,3219
1968-034B,3208,ROCKET BODY,SL-3 R/B,CIS,1968-04-20,TTMTR,1968-04-23,87.99,51.81,193,157,,,0,,1,1968,34,B,Y,SL-3 R/B,1968-034B,3208
1968-025M,3196,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-22,89.63,32.56,298,214,,,0,,1,1968,25,M,Y,SATURN 5 DEB,1968-025M,3196
1968-025G,3189,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-20,89.99,32.58,303,245,,,0,,1,1968,25,G,Y,SATURN 5 DEB,1968-025G,3189
1968-030A,3193,PAYLOAD,COSMOS 213,CIS,1968-04-15,TTMTR,1968-04-20,89.16,51.65,276,190,,,0,,1,1968,30,A,Y,COSMOS 213,1968-030A,3193
1968-029A,3183,PAYLOAD,COSMOS 212,CIS,1968-04-14,TTMTR,1968-04-19,88.31,51.67,200,181,,,0,,1,1968,29,A,Y,COSMOS 212,1968-029A,3183
1968-030B,3194,ROCKET BODY,SL-4 R/B,CIS,1968-04-15,TTMTR,1968-04-19,88.9,51.65,249,191,,,0,,1,1968,30,B,Y,SL-4 R/B,1968-030B,3194
1964-051C,873,DEBRIS,SCOUT X-4 DEB,US,1964-08-25,AFWTR,1968-04-18,95.52,79.68,574,513,,,0,,1,1964,51,C,Y,SCOUT X-4 DEB,1964-051C,873
1968-025H,3190,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-17,89.98,32.57,334,213,,,0,,1,1968,25,H,Y,SATURN 5 DEB,1968-025H,3190
1968-025J,3191,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-17,89.85,32.57,335,199,,,0,,1,1968,25,J,Y,SATURN 5 DEB,1968-025J,3191
1968-025K,3192,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-17,90.01,32.54,341,209,,,0,,1,1968,25,K,Y,SATURN 5 DEB,1968-025K,3192
1968-025P,3198,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-17,89.44,32.56,270,223,,,0,,1,1968,25,P,Y,SATURN 5 DEB,1968-025P,3198
1968-025Q,3200,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-17,89.6,32.57,336,174,,,0,,1,1968,25,Q,Y,SATURN 5 DEB,1968-025Q,3200
1968-025S,3202,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-17,89.55,32.58,271,233,,,0,,1,1968,25,S,Y,SATURN 5 DEB,1968-025S,3202
1968-029B,3184,ROCKET BODY,SL-4 R/B,CIS,1968-04-14,TTMTR,1968-04-16,88.5,51.68,203,198,,,0,,1,1968,29,B,Y,SL-4 R/B,1968-029B,3184
1968-025N,3197,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-16,89.87,32.56,317,219,,,0,,1,1968,25,N,Y,SATURN 5 DEB,1968-025N,3197
1968-025R,3201,DEBRIS,SATURN 5 DEB,US,1968-04-04,AFETR,1968-04-16,89.45,32.56,276,219,,,0,,1,1968,25,R,Y,SATURN 5 DEB,1968-025R,3201
1965-020BK,1485,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-04-15,89.97,55.75,311,235,,,0,,1,1965,20,BK,Y,SL-8 DEB,1965-020BK,1485
1968-006G,3111,DEBRIS,SL-8 DEB,CIS,1968-01-19,PKMTR,1968-04-15,89.14,73.92,235,228,,,0,,1,1968,6,G,Y,SL-8 DEB,1968-006G,3111
1968-024B,3169,ROCKET BODY,SL-3 R/B,CIS,1968-04-03,PKMTR,1968-04-12,89.51,81.36,313,188,,,0,,1,1968,24,B,Y,SL-3 R/B,1968-024B,3169
1968-006E,3109,DEBRIS,SL-8 DEB,CIS,1968-01-19,PKMTR,1968-04-11,89.46,73.94,271,225,,,0,,1,1968,6,E,Y,SL-8 DEB,1968-006E,3109
1968-024A,3168,PAYLOAD,COSMOS 210,CIS,1968-04-03,PKMTR,1968-04-11,90.2,81.4,297,219,,5,0,,1,1968,24,A,Y,COSMOS 210,1968-024A,3168
1968-020A,3152,PAYLOAD,OPS 4849,US,1968-03-14,AFWTR,1968-04-10,90.4,83.04,409,180,,,0,,1,1968,20,A,Y,OPS 4849,1968-020A,3152
1968-023C,3162,DEBRIS,COSMOS 209 DEB (PELPS),CIS,1968-03-22,TTMTR,1968-04-10,88.34,65.08,201,184,,,0,,1,1968,23,C,Y,COSMOS 209 DEB (PELPS),1968-023C,3162
1968-027B,3179,DEBRIS,SL-6 PLAT,CIS,1968-04-07,TTMTR,1968-04-09,88.83,51.78,243,190,,,0,,1,1968,27,B,Y,SL-6 PLAT,1968-027B,3179
1968-027C,3180,ROCKET BODY,SL-6 R/B,CIS,1968-04-07,TTMTR,1968-04-09,88.69,51.79,239,181,,,0,,1,1968,27,C,Y,SL-6 R/B,1968-027C,3180
1967-120B,3059,ROCKET BODY,SCOUT B R/B,US,1967-12-05,AFWTR,1968-04-08,88.72,90.65,214,209,,,0,,1,1967,120,B,Y,SCOUT B R/B,1967-120B,3059
1965-020AJ,1397,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-04-06,90.98,56.13,373,272,,,0,,1,1965,20,AJ,Y,SL-8 DEB,1965-020AJ,1397
1965-108D,1941,PAYLOAD,LES 3,US,1965-12-21,AFETR,1968-04-06,117.77,26.36,2983,179,,,0,,1,1965,108,D,Y,LES 3,1965-108D,1941
1967-086E,2957,DEBRIS,COSMOS 176 DEB,CIS,1967-09-12,PKMTR,1968-04-06,91.19,82.1,427,239,,,0,,1,1967,86,E,Y,COSMOS 176 DEB,1967-086E,2957
1968-006D,3104,DEBRIS,SL-8 DEB,CIS,1968-01-19,PKMTR,1968-04-06,92.26,74.03,388,383,,,0,,1,1968,6,D,Y,SL-8 DEB,1968-006D,3104
1968-022C,3167,DEBRIS,SL-3 DEB,CIS,1968-03-21,TTMTR,1968-04-06,89.08,64.95,263,195,,,0,,1,1968,22,C,Y,SL-3 DEB,1968-022C,3167
1968-024C,3172,DEBRIS,COSMOS 210 DEB,CIS,1968-04-03,PKMTR,1968-04-05,88.9,81.4,301,158,,5,0,,1,1968,24,C,Y,COSMOS 210 DEB,1968-024C,3172
1968-025A,3170,PAYLOAD,APOLLO 6,US,1968-04-04,AFETR,1968-04-04,88.2,32.5,184,183,,5,0,,1,1968,25,A,Y,APOLLO 6,1968-025A,3170
1964-076F,936,DEBRIS,SCOUT X-4 DEB,US,1964-11-21,AFWTR,1968-04-03,92.59,81.09,462,341,,,0,,1,1964,76,F,Y,SCOUT X-4 DEB,1964-076F,936
1967-086G,2959,DEBRIS,COSMOS 176 DEB,CIS,1967-09-12,PKMTR,1968-04-02,91.71,81.66,456,261,,,0,,1,1967,86,G,Y,COSMOS 176 DEB,1967-086G,2959
1968-022A,3156,PAYLOAD,COSMOS 208,CIS,1968-03-21,TTMTR,1968-04-02,89.15,64.88,269,196,,,0,,1,1968,22,A,Y,COSMOS 208,1968-022A,3156
1967-123C,3068,ROCKET BODY,DELTA 1 R/B,US,1967-12-13,AFETR,1968-04-01,88.32,32.91,201,181,,,0,,1,1967,123,C,Y,DELTA 1 R/B,1967-123C,3068
1968-004B,3101,DEBRIS,OPS 1965 DEB,US,1968-01-17,AFWTR,1968-03-29,91.53,75.1,367,332,,,0,,1,1968,4,B,Y,OPS 1965 DEB,1968-004B,3101
1968-023D,3160,DEBRIS,COSMOS 209 DEB,CIS,1968-03-22,TTMTR,1968-03-29,89.92,65.04,308,233,,,0,,1,1968,23,D,Y,COSMOS 209 DEB,1968-023D,3160
1967-120E,3062,DEBRIS,SCOUT B DEB,US,1967-12-05,AFWTR,1968-03-27,90.05,90.71,281,273,,,0,,1,1967,120,E,Y,SCOUT B DEB,1967-120E,3062
1968-022B,3157,ROCKET BODY,SL-3 R/B,CIS,1968-03-21,TTMTR,1968-03-25,87.79,64.95,169,161,,,0,,1,1968,22,B,Y,SL-3 R/B,1968-022B,3157
1968-023B,3161,DEBRIS,COSMOS 209 DEB (ANTENNA),CIS,1968-03-22,TTMTR,1968-03-25,88.42,65.08,208,184,,,0,,1,1968,23,B,Y,COSMOS 209 DEB (ANTENNA),1968-023B,3161
1962-067F,520,ROCKET BODY,THOR AGENA D R/B,US,1962-12-13,AFWTR,1968-03-24,87.94,70.19,193,151,,,0,,1,1962,67,F,Y,THOR AGENA D R/B,1962-067F,520
1968-010A,3128,PAYLOAD,COSMOS 202,CIS,1968-02-20,KYMTR,1968-03-24,87.62,48.44,165,148,,,0,,1,1968,10,A,Y,COSMOS 202,1968-010A,3128
1968-018A,3148,PAYLOAD,OPS 5057,US,1968-03-13,AFWTR,1968-03-24,89.04,99.86,324,131,,,0,,1,1968,18,A,Y,OPS 5057,1968-018A,3148
1968-021A,3154,PAYLOAD,COSMOS 207,CIS,1968-03-16,PKMTR,1968-03-24,89.57,65.63,307,199,,,0,,1,1968,21,A,Y,COSMOS 207,1968-021A,3154
1965-112J,1877,DEBRIS,SL-8 DEB,CIS,1965-12-28,TTMTR,1968-03-22,93.06,55.95,428,421,,,0,,1,1965,112,J,Y,SL-8 DEB,1965-112J,1877
1968-004C,3116,DEBRIS,OPS 1965 DEB,US,1968-01-17,AFWTR,1968-03-22,90.81,75.23,321,308,,,0,,1,1968,4,C,Y,OPS 1965 DEB,1968-004C,3116
1968-021B,3155,ROCKET BODY,SL-3 R/B,CIS,1968-03-16,PKMTR,1968-03-22,87.71,65.6,180,142,,,0,,1,1968,21,B,Y,SL-3 R/B,1968-021B,3155
1968-016A,3140,PAYLOAD,COSMOS 205,CIS,1968-03-05,PKMTR,1968-03-13,89.24,65.63,280,193,,,0,,1,1968,16,A,Y,COSMOS 205,1968-016A,3140
1965-112H,1876,DEBRIS,SL-8 DEB,CIS,1965-12-28,TTMTR,1968-03-12,91.18,56.03,332,332,,,0,,1,1965,112,H,Y,SL-8 DEB,1965-112H,1876
1965-082FG,1891,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-03-11,92.62,32.02,404,403,,,0,,1,1965,82,FG,Y,TITAN 3C TRANSTAGE DEB,1965-082FG,1891
1967-042D,2860,DEBRIS,SCOUT A DEB,US,1967-05-05,AFWTR,1968-03-09,89.51,80.02,257,243,,,0,,1,1967,42,D,Y,SCOUT A DEB,1967-042D,2860
1968-016B,3142,ROCKET BODY,SL-3 R/B,CIS,1968-03-05,PKMTR,1968-03-09,87.69,65.63,166,154,,,0,,1,1968,16,B,Y,SL-3 R/B,1968-016B,3142
1967-019A,2697,PAYLOAD,COSMOS 145,CIS,1967-03-03,KYMTR,1968-03-08,88.15,48.33,219,147,,,0,,1,1967,19,A,Y,COSMOS 145,1967-019A,2697
1968-013A,3134,PAYLOAD,ZOND 4,CIS,1968-03-02,TTMTR,1968-03-07,,,,,HELIOCENTRIC ORBIT (SUN),,0,,1,1968,13,A,Y,ZOND 4,1968-013A,3134
1968-013B,3135,DEBRIS,SL-12 PLAT,CIS,1968-03-02,TTMTR,1968-03-07,88.35,51.54,204,182,,,0,,1,1968,13,B,Y,SL-12 PLAT,1968-013B,3135
1964-076L,1411,DEBRIS,SCOUT X-4 DEB,US,1964-11-21,AFWTR,1968-03-05,106.42,81.31,1576,545,,,0,,1,1964,76,L,Y,SCOUT X-4 DEB,1964-076L,1411
1968-013D,3144,DEBRIS,SL-12 DEB,CIS,1968-03-02,TTMTR,1968-03-05,,,,,NO INITIAL ELEMENTS,,0,,1,1968,13,D,Y,SL-12 DEB,1968-013D,3144
1968-010B,3130,ROCKET BODY,SL-7 R/B,CIS,1968-02-20,KYMTR,1968-03-04,88.94,48.44,272,172,,,0,,1,1968,10,B,Y,SL-7 R/B,1968-010B,3130
1968-013C,3136,ROCKET BODY,SL-12 R/B,CIS,1968-03-02,TTMTR,1968-03-04,88.55,51.54,214,191,,,0,,1,1968,13,C,Y,SL-12 R/B,1968-013C,3136
1967-086A,2942,PAYLOAD,COSMOS 176,CIS,1967-09-12,PKMTR,1968-03-03,89.05,81.85,310,146,,,0,,1,1967,86,A,Y,COSMOS 176,1967-086A,2942
1965-082K,1648,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-03-02,93.66,32.14,453,453,,,0,,1,1965,82,K,Y,TITAN 3C TRANSTAGE DEB,1965-082K,1648
1965-082FB,1886,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-03-02,91.14,32.08,338,323,,,0,,1,1965,82,FB,Y,TITAN 3C TRANSTAGE DEB,1965-082FB,1886
1967-115A,3043,PAYLOAD,COSMOS 191,CIS,1967-11-21,PKMTR,1968-03-02,88.22,70.96,202,171,,,0,,1,1967,115,A,Y,COSMOS 191,1967-115A,3043
1966-013H,2993,DEBRIS,DIAMANT DEB,FR,1966-02-17,HGSTR,1968-03-01,96.23,33.96,722,433,,,0,,1,1966,13,H,Y,DIAMANT DEB,1966-013H,2993
1965-082GN,1928,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-02-28,92.53,32.49,420,376,,,0,,1,1965,82,GN,Y,TITAN 3C TRANSTAGE DEB,1965-082GN,1928
1965-020BH,1483,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-02-27,91.68,56.05,421,293,,,0,,1,1965,20,BH,Y,SL-8 DEB,1965-020BH,1483
1965-020CL,1540,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-02-27,89.95,55.95,292,252,,,0,,1,1965,20,CL,Y,SL-8 DEB,1965-020CL,1540
1968-008A,3113,PAYLOAD,OPS 2243,US,1968-01-24,AFWTR,1968-02-27,88.38,81.47,233,156,,,0,,1,1968,8,A,Y,OPS 2243,1968-008A,3113
1965-017B,1250,PAYLOAD,SECOR 2 (EGRS 2),US,1965-03-11,AFWTR,1968-02-26,88.17,89.91,191,177,,,0,,1,1965,17,B,Y,SECOR 2 (EGRS 2),1965-017B,1250
1967-125B,3075,ROCKET BODY,SL-7 R/B,CIS,1967-12-19,KYMTR,1968-02-20,88.56,48.78,245,162,,,0,,1,1967,125,B,Y,SL-7 R/B,1967-125B,3075
1963-014AX,3159,DEBRIS,WESTFORD NEEDLES,US,1963-05-09,AFWTR,1968-02-18,93.26,83.73,589,279,,,0,,1,1963,14,AX,Y,WESTFORD NEEDLES,1963-014AX,3159
1965-112G,1875,DEBRIS,SL-8 DEB,CIS,1965-12-28,TTMTR,1968-02-17,90.79,56.04,313,313,,,0,,1,1965,112,G,Y,SL-8 DEB,1965-112G,1875
1968-009A,3118,PAYLOAD,COSMOS 201,CIS,1968-02-06,TTMTR,1968-02-14,89.79,64.94,327,202,,,0,,1,1968,9,A,Y,COSMOS 201,1968-009A,3118
1968-009B,3119,ROCKET BODY,SL-3 R/B,CIS,1968-02-06,TTMTR,1968-02-13,88.15,64.94,200,166,,,0,,1,1968,9,B,Y,SL-3 R/B,1968-009B,3119
1965-020DB,1555,DEBRIS,SL-8 DEB,CIS,1965-03-15,TTMTR,1968-02-12,91.21,55.94,393,275,,,0,,1,1965,20,DB,Y,SL-8 DEB,1965-020DB,1555
1967-011F,2677,DEBRIS,DIAMANT DEB,FR,1967-02-08,HGSTR,1968-02-12,91.67,39.93,413,301,,,0,,1,1967,11,F,Y,DIAMANT DEB,1967-011F,2677
1967-123D,3069,DEBRIS,DELTA 1 DEB,US,1967-12-13,AFETR,1968-02-12,88.95,32.91,222,222,,,0,,1,1967,123,D,Y,DELTA 1 DEB,1967-123D,3069
1967-123E,3070,DEBRIS,DELTA 1 DEB,US,1967-12-13,AFETR,1968-02-12,89.48,32.9,269,229,,,0,,1,1967,123,E,Y,DELTA 1 DEB,1967-123E,3070
1968-007B,3107,PAYLOAD,APOLLO 5 LM (DPS),US,1968-01-22,AFETR,1968-02-12,88.17,31.63,222,146,,,0,,1,1968,7,B,Y,APOLLO 5 LM (DPS),1968-007B,3107
1968-008C,3120,DEBRIS,OPS 2243-6236 DEB,US,1968-01-24,AFWTR,1968-02-12,88.99,81.46,275,174,,,0,,1,1968,8,C,Y,OPS 2243-6236 DEB,1968-008C,3120
1965-082HX,1991,DEBRIS,TITAN 3C TRANSTAGE DEB,US,1965-10-15,AFETR,1968-02-06,91.23,31.52,335,335,,,0,,1,1965,82,HX,Y,TITAN 3C TRANSTAGE DEB,1965-082HX,1991
1968-005A,3098,PAYLOAD,OPS 5028,US,1968-01-18,AFWTR,1968-02-04,89.53,111.49,371,132,,,0,,1,1968,5,A,Y,OPS 5028,1968-005A,3098
1968-003D,3117,DEBRIS,SL-3 DEB,CIS,1968-01-16,PKMTR,1968-02-03,88.91,65.59,282,159,,,0,,1,1968,3,D,Y,SL-3 DEB,1968-003D,3117
